YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Air_Pressure,Air_Temperature,CurrDir010,CurrDir020,CurrDir_DCS,CurrSp010,CurrSp020,CurrSp_DCS,Salinity_0m,Salinity_10m,Salinity_20m,Watertemp_0m,Watertemp_10m,Watertemp_20m,WindDirectionGill,WindSpeedGill
2014,1,13,14,0,0,101.767.578,23.375,29.390.625,309.375,2.784.375,3.457.031,1.445.313,15.625,25,3.599.731,3.574.463,1.959.375,1.899.023,1.739.795,928.125,931.641
2014,1,13,15,0,0,101.748.047,23.625,2.953.125,337.5,28.546.875,3.222.656,1.699.219,15.625,25,3.592.773,3.571.533,1.959.375,1.866.504,1.728.223,9.632.813,966.797
2014,1,13,16,0,0,101.689.453,23.625,286.875,3.290.625,27.984.375,4.101.563,1.796.875,1.953.125,25,3.601.196,3.565.308,1.940.625,1.856.543,1.695.557,95.625,984.375
2014,1,13,17,0,0,101.660.156,22.875,2.896.875,33.046.875,29.390.625,34.375,1.679.688,15.625,25,3.592.773,3.574.097,1.940.625,1.911.914,1.741.553,9.773.438,861.328
2014,1,13,18,0,0,101.601.563,22.625,2.953.125,32.765.625,286.875,3.164.063,2.265.625,1.757.813,25,3.598.267,3.568.604,193.125,189.873,1.711.377,9.140.625,855.469
2014,1,13,19,0,0,101.533.203,22.125,29.109.375,32.765.625,286.875,3.496.094,2.246.094,1.757.813,25,359.314,3.566.406,1.903.125,1.825.342,1.702.881,8.789.063,802.734
2014,1,13,20,0,0,101.494.141,23.625,29.109.375,3.178.125,270,3.515.625,2.597.656,2.148.438,25,3.586.914,3.583.252,18.75,1.870.313,1.801.465,871.875,1.148.438
2014,1,13,21,0,0,101.552.734,22.875,29.109.375,3.234.375,28.828.125,3.242.188,2.578.125,1.953.125,25,3.583.984,3.549.927,185.625,1.857.422,1.573.096,9.210.938,1.001.953
2014,1,13,22,0,0,101.601.563,22.125,28.546.875,31.570.313,28.546.875,3.398.438,2.587.891,1.660.157,25,3.574.829,3.561.279,181.875,1.819.336,1.671.094,9.140.626,867.188
2014,1,13,23,0,0,101.669.922,21.5,27.984.375,30.796.875,28.265.625,3.554.688,2.597.656,1.367.188,25,3.574.097,3.542.236,178.125,1.795.313,1.540.869,9.070.313,732.422
2014,1,14,0,0,0,10.171.875,21.375,2.840.625,31.359.375,26.859.375,2.089.844,2.011.719,1.953.125,25,3.571.167,3.572.266,1.771.875,1.769.385,1.760.596,9.492.188,814.453
2014,1,14,1,0,0,101.757.813,22.875,29.390.625,32.203.125,264.375,1.816.406,1.894.531,1.953.125,25,3.567.139,3.572.632,1.753.125,1.755.908,1.758.838,7.382.813,914.063
2014,1,14,2,0,0,101.767.578,22.625,2.953.125,31.078.125,258.75,1.679.688,1.757.813,1.171.875,25,3.564.575,3.570.801,174.375,174.375,1.746.973,7.242.188,943.359
2014,1,14,3,0,0,101.738.281,22.5,2.840.625,298.125,25.171.875,1.894.531,1.992.188,1.171.875,25,3.564.941,3.571.899,17.25,1.734.521,1.721.631,7.242.188,902.344
2014,1,14,4,0,0,101.757.813,22.375,2.784.375,309.375,236.25,15.625,1.367.188,1.367.188,25,3.567.505,3.564.941,1.715.625,1.731.885,1.720.166,5.554.688,650.391
2014,1,14,5,0,0,101.650.391,22.25,29.671.875,29.671.875,21.515.625,1.582.031,1.699.219,1.367.188,25,3.557.983,3.560.181,1.715.625,1.709.326,170.332,646.875,767.578
2014,1,14,6,0,0,1.015.625,21.5,292.5,27.703.125,26.859.375,1.816.406,1.738.281,15.625,25,355.542,3.557.617,170.625,1.691.748,1.651.318,7.101.563,685.547
2014,1,14,7,0,0,101.611.328,21.375,28.546.875,2.840.625,247.5,1.484.375,1.074.219,976.563,25,355.542,3.559.082,1.696.875,1.690.723,1.689.551,7.523.438,626.953
2014,1,14,8,0,0,101.660.156,19.625,32.765.625,27.703.125,27.703.125,1.074.219,917.969,1.367.188,25,3.556.885,3.555.786,170.625,1.697.754,1.637.256,90,539.063
2014,1,14,9,0,0,101.679.688,20.5,34.171.875,33.046.875,29.671.875,1.523.438,1.445.313,1.367.188,25,3.555.786,3.554.688,1.696.875,1.687.207,1.665.234,10.195.313,708.984
2014,1,14,10,0,0,101.699.219,22.25,315,298.125,31.640.625,1.601.563,664.063,1.367.188,25,355.542,3.548.828,1.715.625,1.691.455,1.644.434,7.242.188,849.609
2014,1,14,11,0,0,10.171.875,22.875,32.484.375,3.290.625,292.5,1.582.031,136.719,7.8125,25,3.556.519,3.547.729,1.715.625,1.693.066,1.610.303,7.453.125,925.781
2014,1,14,12,0,0,101.738.281,22.25,3.290.625,2.109.375,270,1.796.875,273.438,1.171.875,25,3.559.082,3.536.743,1.715.625,1.705.078,1.549.805,7.945.313,849.609
2014,1,14,13,0,0,101.728.516,21.875,337.5,112.5,2.671.875,1.269.531,488.281,7.8125,25,3.560.181,3.535.645,1.734.375,170.376,1.547.314,90,726.563
2014,1,14,14,0,0,101.689.453,21.625,309.375,23.484.375,2.728.125,1.855.469,3.125,1.171.875,25,3.559.082,3.539.307,17.625,1.721.924,157.207,984.375,714.844
2014,1,14,15,0,0,101.630.859,22.125,3.121.875,13.078.125,2.728.125,4.6875,1.425.781,1.171.875,25,356.604,3.536.011,1.790.625,1.763.525,1.550.098,928.125,814.453
2014,1,14,16,0,0,101.552.734,22.125,2.896.875,16.453.125,29.109.375,2.441.406,117.188,15.625,25,3.556.885,3.536.743,1.809.375,1.751.221,155.376,9.703.125,820.313
2014,1,14,17,0,0,101.503.906,23.125,3.009.375,157.5,2.728.125,6.25,585.938,1.953.125,25,3.556.152,3.536.743,1.809.375,1.699.658,1.552.002,984.375,914.063
2014,1,14,18,0,0,101.435.547,23.5,27.984.375,16.171.875,26.015.625,898.438,585.938,1.757.813,25,355.835,3.535.278,1.771.875,1.678.564,154.541,9.351.563,949.219
2014,1,14,19,0,0,101.396.484,23.25,27.703.125,78.75,2.728.125,1.777.344,253.906,2.148.438,25,3.556.152,3.536.377,1.734.375,1.688.525,1.548.047,9.140.625,925.781
2014,1,14,20,0,0,101.347.656,22.375,2.728.125,11.671.875,2.503.125,1.523.438,429.688,1.367.188,25,3.540.771,353.418,170.625,1.628.027,1.531.494,8.648.438,9.375
2014,1,14,21,0,0,101.367.188,21.625,24.890.625,1.490.625,25.734.375,1.445.313,898.438,976.563,25,3.538.574,353.418,166.875,163.623,1.533.105,9.070.313,820.313
2014,1,14,22,0,0,101.357.422,21.25,275.625,8.859.375,26.859.375,1.113.281,1.054.688,976.563,25,3.543.701,3.535.278,16.5,1.630.664,1.535.889,9.070.313,878.906
2014,1,14,23,0,0,101.416.016,20.75,264.375,10.265.625,2.559.375,1.240.235,7.8125,976.563,25,3.543.701,353.894,163.125,1.631.396,1.575.879,8.753.906,799.804
2014,1,15,0,0,0,101.445.313,21,253.125,11.671.875,24.328.125,1.367.188,507.813,976.563,25,353.894,3.539.307,16.125,1.602.246,1.571.631,84.375,720.703
2014,1,15,1,0,0,101.494.141,22.625,2.109.375,95.625,236.25,742.188,1.015.625,1.367.188,25,3.538.574,3.540.771,159.375,1.590.381,157.793,6.820.313,855.469
2014,1,15,2,0,0,101.435.547,22.375,25.171.875,10.828.125,23.203.125,1.230.469,253.906,976.563,25,3.537.109,3.541.504,1.584.375,158.291,1.577.051,703.125,960.938
2014,1,15,3,0,0,101.416.016,22.375,247.5,1.884.375,23.203.125,996.094,351.563,15.625,25,3.536.011,3.539.307,1.584.375,1.577.344,1.577.637,6.609.375,914.063
2014,1,15,4,0,0,101.367.188,22,26.296.875,25.453.125,22.921.875,2.128.906,1.191.406,976.563,25,3.533.081,353.894,1.584.375,1.573.682,1.571.191,6.679.688,949.219
2014,1,15,5,0,0,101.289.063,21.625,2.840.625,23.765.625,241.875,1.386.719,3.125,1.367.188,25,3.531.982,3.539.307,1.603.125,1.577.783,1.562.402,6.960.938,861.328
2014,1,15,6,0,0,101.269.531,21.25,3.234.375,3.515.625,219.375,1.347.656,390.625,7.8125,25,3.538.574,3.538.208,1.621.875,1.596.387,1.561.523,6.890.625,791.016
2014,1,15,7,0,0,101.279.297,21.25,354.375,2.953.125,24.328.125,878.906,9.375,976.563,25,3.538.574,3.542.236,1.621.875,1.574.414,1.574.854,6.890.625,703.125
2014,1,15,8,0,0,101.357.422,20.75,34.453.125,33.609.375,275.625,1.445.313,1.601.563,7.8125,25,3.547.729,3.550.659,163.125,1.618.359,1.621.436,6.890.625,580.078
2014,1,15,9,0,0,101.416.016,20.5,33.046.875,31.640.625,275.625,1.054.688,1.289.063,7.8125,25,3.523.926,3.545.898,1.640.625,1.618.799,1.618.799,7.171.875,503.906
2014,1,15,10,0,0,101.464.844,20.375,2.896.875,28.265.625,1.434.375,1.601.563,1.640.625,390.625,25,3.507.446,354.187,16.5,1.603.857,1.580.713,4.148.438,269.531
2014,1,15,11,0,0,101.474.609,21,26.578.125,28.265.625,24.609.375,1.171.875,566.406,585.938,25,3.533.813,3.537.842,166.875,1.588.623,1.561.816,6.328.125,205.078
2014,1,15,12,0,0,101.474.609,21.125,264.375,140.625,19.546.875,878.906,292.969,585.938,25,3.531.616,3.535.645,17.25,1.553.174,1.507.471,6.609.375,1.875
2014,1,15,13,0,0,101.455.078,21,24.046.875,2.671.875,2.671.875,898.438,351.563,390.625,25,3.522.095,3.537.109,1.771.875,1.553.613,152.417,11.882.813,310.547
2014,1,15,14,0,0,101.416.016,20.875,20.953.125,6.046.875,2.503.125,605.469,175.781,1.171.875,25,3.518.799,3.537.476,181.875,1.547.461,1.517.578,11.039.063,269.531
2014,1,15,15,0,0,101.376.953,20.875,2.278.125,331.875,33.609.375,6.25,507.813,1.171.875,25,3.509.277,3.536.377,1.884.375,1.554.492,1.519.922,1.265.625,251.953
2014,1,15,16,0,0,101.328.125,21.375,18.703.125,331.875,275.625,527.344,292.969,390.625,25,3.512.939,3.536.743,1.884.375,1.552.295,1.517.285,11.953.125,2.8125
2014,1,15,17,0,0,101.269.531,21.875,1.040.625,35.296.875,191.25,292.969,273.438,585.938,25,3.526.855,3.536.743,1.846.875,154.834,1.515.967,12.585.938,316.406
2014,1,15,18,0,0,101.220.703,21.875,34.171.875,95.625,2.334.375,1.132.813,214.844,585.938,25,3.527.588,3.535.645,18.75,1.536.328,1.519.629,106.875,333.984
2014,1,15,19,0,0,101.162.109,22.125,3.234.375,3.234.375,219.375,1.738.281,1.933.594,390.625,25,3.534.546,3.538.574,1.921.875,1.686.621,1.585.986,1.040.625,451.172
2014,1,15,20,0,0,101.162.109,21.75,3.121.875,3.290.625,27.984.375,203.125,1.445.313,7.8125,25,3.541.504,3.547.363,18.75,1.664.209,1.633.594,1.040.625,404.297
2014,1,15,21,0,0,101.171.875,21.875,303.75,32.203.125,303.75,1.640.625,957.031,7.8125,25,3.540.405,3.541.138,1.921.875,1.647.949,1.595.215,9.351.563,568.359
2014,1,15,22,0,0,101.220.703,20.875,3.121.875,320.625,2.671.875,203.125,1.132.813,585.938,25,354.187,354.187,1.865.625,1.650.586,159.082,90,544.922
2014,1,15,23,0,0,1012.5,21.25,3.178.125,331.875,22.640.625,1.445.313,1.152.344,976.563,25,3.537.842,3.546.631,1.846.875,1.660.986,1.599.756,9.210.938,585.938
2014,1,16,0,0,0,101.318.359,20.375,31.992.188,34.453.125,253.125,1.406.251,1.386.719,1.269.532,25,3.540.771,3.539.307,1.809.375,1.627.148,1.565.918,8.507.813,498.047
2014,1,16,1,0,0,101.347.656,21.375,32.203.125,3.571.875,27.984.375,1.367.188,1.621.094,15.625,25,3.536.011,3.538.208,1.771.875,1.633.887,1.554.785,7.804.688,410.156
2014,1,16,2,0,0,101.376.953,21.75,3.178.125,35.578.125,286.875,140.625,1.269.531,2.148.438,25,3.557.983,3.540.405,1.753.125,1.680.615,1.548.926,7.945.313,439.453
2014,1,16,3,0,0,101.347.656,21.875,3.290.625,33.046.875,25.453.125,1.972.656,1.015.625,15.625,25,3.576.294,35.448,1.734.375,1.716.504,1.556.396,6.398.438,492.188
2014,1,16,4,0,0,101.279.297,21.875,3.065.625,303.75,286.875,21.875,1.425.781,1.757.813,25,3.541.138,3.559.448,178.125,1.719.141,1.664.941,6.046.875,662.109
2014,1,16,5,0,0,101.201.172,21.375,30.234.375,303.75,26.015.625,1.992.188,1.035.156,1.367.188,25,3.559.448,3.553.589,1.828.125,1.748.584,1.636.377,73.125,474.609
2014,1,16,6,0,0,101.142.578,21.5,303.75,31.078.125,2.896.875,2.246.094,1.601.563,15.625,25,3.560.913,3.555.786,181.875,1.737.158,1.640.186,6.257.813,603.516
2014,1,16,7,0,0,101.171.875,21.5,30.515.625,30.515.625,247.5,2.265.625,1.699.219,1.171.875,25,3.567.505,3.553.589,178.125,1.740.674,1.605.615,6.328.125,580.078
2014,1,16,8,0,0,101.220.703,20.75,30.234.375,29.953.125,25.171.875,2.011.719,1.386.719,976.563,25,3.570.801,3.553.223,17.625,1.747.412,1.621.875,4.921.875,328.125
2014,1,16,9,0,0,101.259.766,20.375,2.953.125,303.75,275.625,234.375,1.464.844,15.625,25,3.573.364,3.549.927,1.753.125,1.777.002,16.125,5.976.563,339.844
2014,1,16,10,0,0,101.367.188,21.75,30.515.625,298.125,18.140.625,1.992.188,2.363.281,1.367.188,25,357.373,3.548.462,174.375,1.779.346,1.601.367,8.226.563,76.172
2014,1,16,11,0,0,101.357.422,22.125,29.953.125,27.984.375,309.375,2.109.375,1.777.344,7.8125,25,3.552.856,3.548.096,18.75,1.773.926,159.668,1.321.875,1.875
2014,1,16,12,0,0,101.367.188,21.75,28.828.125,30.234.375,28.265.625,2.148.438,898.438,7.8125,25,3.560.181,3.546.265,1.940.625,1.769.238,1.588.623,129.375,234.375
2014,1,16,13,0,0,101.357.422,22,2.896.875,31.359.375,24.046.875,18.75,1.171.875,585.938,25,3.560.913,3.548.462,19.5,177.085,1.601.221,1.378.125,257.813
2014,1,16,14,0,0,101.367.188,22.125,281.25,3.065.625,21.796.875,1.816.406,1.152.344,390.625,25,3.570.801,35.448,20.25,1.799.268,1.557.129,14.132.813,210.938
2014,1,16,15,0,0,101.328.125,22.625,31.078.125,33.046.875,21.234.375,2.363.281,1.367.188,390.625,25,3.584.717,3.551.392,208.125,1.843.213,1.610.303,14.203.125,263.672
2014,1,16,16,0,0,101.259.766,22.75,29.671.875,303.75,28.828.125,2.460.938,140.625,585.938,25,3.575.928,3.552.124,21,180.498,1.619.971,129.375,380.859
2014,1,16,17,0,0,101.210.938,23.25,29.390.625,29.109.375,30.234.375,2.441.406,1.210.938,976.563,25,3.583.618,3.555.054,223.125,1.848.193,1.621.729,12.867.188,263.672
2014,1,16,18,0,0,10.109.375,23.75,2.896.875,29.953.125,298.125,2.382.813,1.191.406,1.757.813,25,3.585.083,3.548.096,2.184.375,1.838.086,1.577.637,10.335.938,474.609
2014,1,16,19,0,0,10.109.375,23.125,29.671.875,303.75,3.009.375,2.402.344,1.269.531,1.367.188,25,3.581.787,3.548.462,21,1.828.564,1.589.063,11.109.375,439.453
2014,1,16,20,0,0,101.074.219,22.75,303.75,309.375,27.421.875,2.519.531,1.621.094,976.563,25,357.666,3.547.363,2.053.125,1.785.352,1.584.375,11.390.625,451.172
2014,1,16,21,0,0,101.162.109,22.25,30.515.625,3.178.125,29.953.125,2.324.219,1.308.594,15.625,25,3.575.928,3.545.898,20.25,1.766.162,1.574.121,11.109.375,316.406
2014,1,16,22,0,0,101.279.297,22.25,3.065.625,315,2.671.875,2.714.844,1.933.594,1.367.188,25,3.570.068,3.546.631,200.625,1.756.787,1.581.592,14.414.063,263.672
2014,1,16,23,0,0,101.455.078,22.5,30.796.875,3.009.375,30.234.375,5.722.656,5.214.844,1.953.125,25,3.574.097,3.568.604,20.625,1.779.639,1.735.693,26.929.688,480.469
2014,1,17,0,0,0,101.689.453,21,31.078.125,29.390.625,33.609.375,4.628.906,3.398.438,234.375,25,3.568.237,3.570.068,204.375,2.009.033,1.718.701,27.703.125,1.400.391
2014,1,17,1,0,0,10.171.875,20.875,3.121.875,30.164.063,31.851.563,4.365.234,3.076.172,1.660.157,25,3.568.237,3.577.026,204.375,1.947.363,1.761.328,26.261.719,1.086.915
2014,1,17,2,0,0,101.640.625,21.625,31.359.375,309.375,3.009.375,4.101.563,2.753.906,976.563,25,3.583.618,3.571.167,2.053.125,1.907.813,1.726.465,24.820.313,773.438
2014,1,17,3,0,0,101.455.078,22.125,298.125,30.234.375,23.765.625,4.082.031,3.066.406,195.313,25,3.581.055,3.566.772,20.625,1.919.385,1.716.943,22.640.625,386.719
2014,1,17,4,0,0,101.318.359,21.375,30.234.375,29.671.875,2.503.125,4.179.688,3.007.813,585.938,25,3.578.857,3.568.237,2.071.875,200.625,1.713.867,534.375,328.125
2014,1,17,5,0,0,101.347.656,21.5,3.009.375,3.009.375,230.625,3.613.281,234.375,1.367.188,25,3.580.688,3.567.505,20.625,1.893.018,170.625,2.109.375,451.172
2014,1,17,6,0,0,101.259.766,21.875,30.234.375,30.234.375,230.625,3.066.406,2.265.625,1.367.188,25,3.589.111,3.563.843,20.625,1.863.281,167.168,7.171.875,556.641
2014,1,17,7,0,0,101.318.359,22.125,29.671.875,286.875,22.078.125,3.300.781,2.460.938,1.367.188,25,357.959,3.562.012,2.071.875,1.759.277,1.670.654,5.835.938,357.422
2014,1,17,8,0,0,101.308.594,21.625,30.515.625,30.234.375,2.165.625,31.25,2.089.844,1.757.813,25,358.252,356.897,2.090.625,1.773.193,1.675.928,6.539.063,398.438
2014,1,17,9,0,0,101.347.656,22.375,28.828.125,309.375,208.125,5.878.906,3.105.469,1.367.188,25,3.567.139,3.553.955,2.109.375,2.058.105,1.652.197,9.140.625,392.578
2014,1,17,10,0,0,101.396.484,22.875,281.25,3.121.875,2.109.375,50,2.929.688,1.367.188,25,3.562.744,3.564.941,21,2.049.902,1.753.857,8.015.625,439.453
2014,1,17,11,0,0,101.474.609,23.875,275.625,30.234.375,22.359.375,2.851.563,2.285.156,15.625,25,3.563.477,3.571.167,2.090.625,195.293,1.715.918,7.382.813,603.516
2014,1,17,12,0,0,101.523.438,23.5,26.859.375,292.5,219.375,2.265.625,25,1.367.188,25,3.555.054,3.571.899,2.071.875,1.953.516,1.771.143,73.125,451.172
2014,1,17,13,0,0,101.523.438,22.125,29.671.875,298.125,22.078.125,1.386.719,1.777.344,2.148.438,25,3.559.448,3.568.237,2.071.875,1.957.617,1.701.709,7.664.063,169.922
2014,1,17,14,0,0,101.464.844,22.25,309.375,29.671.875,21.515.625,2.480.469,2.246.094,1.757.813,25,3.546.997,3.555.786,2.071.875,1.786.963,1.614.111,984.375,386.719
2014,1,17,15,0,0,101.455.078,22.375,3.009.375,281.25,20.671.875,2.148.438,1.796.875,7.8125,25,3.560.913,3.572.998,2.090.625,1.803.516,1.745.068,11.039.063,386.719
2014,1,17,16,0,0,101.474.609,21.75,309.375,2.953.125,24.046.875,2.089.844,1.855.469,1.171.875,25,3.561.279,3.572.266,2.109.375,1.833.545,1.757.666,9.984.375,310.547
2014,1,17,17,0,0,101.425.781,22.375,315,30.515.625,2.165.625,3.222.656,2.050.781,1.367.188,25,3.560.913,3.575.195,2.146.875,1.850.391,1.791.064,815.625,1.875
2014,1,17,18,0,0,101.347.656,23.625,3.065.625,3.065.625,23.203.125,31.25,1.503.906,2.148.438,25,3.578.125,3.571.167,219.375,1.817.871,175.415,20.671.875,140.625
2014,1,17,19,0,0,101.308.594,22.625,29.671.875,292.5,20.953.125,3.164.063,820.313,585.938,25,3.583.618,3.551.758,2.128.125,1.804.541,1.608.545,13.851.563,257.813
2014,1,17,20,0,0,101.308.594,22.125,2.953.125,298.125,2.896.875,2.929.688,742.188,1.367.188,25,3.566.772,3.553.589,21,1.778.027,1.620.117,2.109.375,117.188
2014,1,17,21,0,0,101.386.719,22.125,298.125,3.009.375,23.484.375,2.910.156,9.375,1.171.875,25,3.547.363,3.542.603,2.053.125,1.792.676,1.546.729,9.210.938,310.547
2014,1,17,22,0,0,101.435.547,21.625,2.896.875,31.359.375,31.078.125,1.816.406,1.171.875,1.171.875,25,3.575.928,3.550.293,19.875,1.776.855,1.629.346,7.453.125,216.797
2014,1,17,23,0,0,101.503.906,22.5,29.671.875,3.234.375,23.484.375,2.402.344,1.210.938,585.938,25,3.574.097,3.548.096,196.875,1.750.635,1.592.432,16.875,140.625
2014,1,18,0,0,0,101.582.031,22.625,3.065.625,326.25,21.234.375,2.480.469,9.375,1.367.188,25,3.570.435,3.553.955,196.875,1.744.189,1.606.787,28.898.438,1.875
2014,1,18,1,0,0,101.640.625,22,32.484.375,343.125,2.503.125,2.148.438,171.875,585.938,25,3.567.871,3.563.843,1.959.375,177.334,1.709.033,35.578.125,152.344
2014,1,18,2,0,0,101.640.625,22.125,31.851.563,3.234.375,22.992.188,1.835.938,1.376.953,1.074.219,25,3.566.772,3.562.012,196.875,1.822.266,1.712.402,31.253.906,278.321
2014,1,18,3,0,0,101.572.266,21.375,3.121.875,303.75,20.953.125,1.523.438,1.035.156,15.625,25,3.568.604,3.551.392,196.875,1.783.301,15.854,26.929.688,404.297
2014,1,18,4,0,0,101.445.313,21.625,315,326.25,2.503.125,1.074.219,1.074.219,585.938,25,356.897,3.546.997,1.959.375,1.759.277,1.575.293,26.859.375,304.688
2014,1,18,5,0,0,101.357.422,21.5,30.515.625,30.515.625,2.671.875,957.031,1.054.688,976.563,25,3.572.266,3.537.842,1.959.375,1.731.738,1.522.119,2.615.625,392.578
2014,1,18,6,0,0,101.318.359,21.5,33.046.875,320.625,258.75,1.933.594,1.738.281,7.8125,25,3.560.913,3.552.856,19.875,1.808.496,1.636.816,27.210.938,322.266
2014,1,18,7,0,0,101.376.953,20.5,31.921.875,303.75,2.278.125,1.230.469,1.289.063,1.171.875,25,3.570.068,3.555.054,204.375,1.737.012,1.631.836,646.875,228.516
2014,1,18,8,0,0,101.455.078,20.875,33.046.875,309.375,2.109.375,1.445.313,9.375,585.938,25,3.567.139,3.540.405,20.625,1.763.232,1.530.469,73.125,175.781
2014,1,18,9,0,0,101.513.672,21.375,34.453.125,32.484.375,23.484.375,21.875,140.625,1.757.813,25,356.897,3.557.617,2.071.875,175.415,1.644.873,28.125,111.328
2014,1,18,10,0,0,101.582.031,21.375,34.171.875,30.796.875,213.75,2.070.313,761.719,976.563,25,3.567.871,3.551.392,20.625,1.769.092,1.608.691,61.875,23.438
2014,1,18,11,0,0,101.611.328,21.75,337.5,343.125,3.009.375,2.011.719,351.563,195.313,25,356.897,3.537.476,2.034.375,173.584,152.168,31.851.563,111.328
2014,1,18,12,0,0,101.601.563,21.625,32.765.625,27.984.375,20.390.625,1.699.219,117.188,390.625,25,3.562.012,3.537.109,2.015.625,1.712.109,1.520.068,315,152.344
2014,1,18,13,0,0,101.591.797,22.625,3.290.625,4.359.375,23.765.625,1.679.688,253.906,1.171.875,25,3.561.279,3.537.109,2.071.875,1.688.232,1.520.068,31.429.688,105.469
2014,1,18,14,0,0,101.621.094,23,326.25,56.25,21.796.875,1.425.781,332.031,585.938,25,3.556.885,3.534.546,21,1.675.488,150.542,28.054.688,140.625
2014,1,18,15,0,0,101.621.094,23.25,34.453.125,3.234.375,275.625,12.5,488.281,585.938,25,3.551.392,3.534.546,200.625,1.634.473,1.505.273,24.890.625,199.219
2014,1,18,16,0,0,1.015.625,22.625,33.328.125,2.953.125,196.875,1.953.125,859.375,585.938,25,3.556.519,3.536.011,2.071.875,165.542,1.516.846,22.148.438,246.094
2014,1,18,17,0,0,101.494.141,23,30.796.875,2.671.875,17.929.688,1.542.969,898.438,976.563,25,3.550.659,3.535.278,200.625,1.644.434,1.512.891,22.851.563,169.922
2014,1,18,18,0,0,101.435.547,23.25,275.625,365.625,33.890.625,839.844,546.875,1.367.188,25,3.551.758,3.535.278,2.053.125,1.637.402,1.510.693,225,251.953
2014,1,18,19,0,0,101.435.547,23.75,26.578.125,2.390.625,34.453.125,1.015.625,742.188,976.563,25,3.550.293,3.542.603,19.875,1.680.908,1.561.963,20.882.813,134.766
2014,1,18,20,0,0,101.376.953,24.125,23.765.625,35.296.875,3.065.625,1.347.656,683.594,1.757.813,25,3.547.729,3.558.716,21,1.687.207,1.669.189,27.351.563,87.891
2014,1,18,21,0,0,101.425.781,23.25,17.296.875,478.125,303.75,742.188,722.656,1.757.813,25,3.561.279,3.535.645,211.875,1.689.697,1.514.941,337.5,9.375
2014,1,18,22,0,0,101.445.313,22.625,185.625,3.796.875,264.375,6.25,605.469,7.8125,25,3.551.758,3.535.278,2.034.375,1.652.344,1.512.891,5.484.375,181.641
2014,1,18,23,0,0,101.484.375,22.25,13.921.875,45,3.065.625,644.531,507.813,1.367.188,25,3.551.025,3.535.278,2.015.625,1.645.313,1.512.158,31.921.875,222.656
2014,1,19,0,0,0,101.533.203,22,1.321.875,78.75,6.890.625,898.438,6.25,1.367.188,25,35.448,3.533.813,1.996.875,1.615.869,1.503.516,30.585.938,240.234
2014,1,19,1,0,0,101.542.969,22.125,15.890.625,9.140.625,12.234.375,1.542.969,585.938,390.625,25,3.547.729,3.533.081,1.996.875,1.549.072,1.504.834,3.515.625,9.375
2014,1,19,2,0,0,101.484.375,22.5,12.234.375,7.171.875,3.234.375,1.113.281,878.906,15.625,25,355.542,3.532.715,2.128.125,166.377,149.502,351.563,1.875
2014,1,19,3,0,0,101.455.078,22.625,11.882.813,7.382.813,2.671.875,1.289.063,888.672,1.074.219,25,3.552.124,3.529.785,21.75,1.619.971,147.832,1.209.375,105.469
2014,1,19,4,0,0,101.386.719,22.625,1.153.125,759.375,2.109.375,1.464.844,898.438,585.938,25,3.559.814,3.531.982,2.146.875,1.708.447,1.490.332,23.835.938,23.438
2014,1,19,5,0,0,101.347.656,22.25,7.453.125,9.421.875,3.515.625,2.167.969,1.269.531,1.171.875,25,3.552.124,3.537.842,21.75,1.763.672,1.519.629,24.117.188,146.484
2014,1,19,6,0,0,101.328.125,21.875,590.625,9.421.875,348.75,1.679.688,1.054.688,1.953.125,25,3.563.477,3.542.603,2.146.875,1.720.313,1.556.982,22.921.875,46.875
