/SiMCosta RJ-1 buoy 
/L1 data
/missing = NULL
/latitude = -22.9616
/longitude = -43.12483
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Avg_Sol_Rad
2015,11,27,9,55,00,1015.91,21.50,90.70,1.70,166.00,143.42,-22.58,173.20
2015,11,27,10,25,00,1015.72,21.70,90.10,NULL,NULL,None,-22.60,271.82
2015,11,27,10,55,00,1015.60,22.00,87.50,5.30,136.00,113.42,-22.58,298.90
2015,11,27,11,25,00,1015.69,22.20,84.30,5.50,129.00,106.42,-22.58,193.51
2015,11,27,11,55,00,1015.69,22.40,82.60,6.20,131.00,108.42,-22.58,462.03
2015,11,27,12,25,00,1015.88,22.00,83.00,7.30,135.00,112.42,-22.58,465.06
2015,11,27,12,55,00,1016.01,22.20,82.30,5.90,134.00,111.42,-22.58,509.92
2015,11,27,13,25,00,1015.88,22.20,82.70,6.10,137.00,114.42,-22.58,753.04
2015,11,27,13,55,00,1016.01,22.30,82.00,7.00,142.00,119.42,-22.58,771.52
2015,11,27,14,25,00,1016.02,22.10,85.80,NULL,NULL,None,-22.60,1021.63
2015,11,27,14,55,00,1015.23,22.20,82.80,7.10,142.00,119.42,-22.58,1080.96
2015,11,27,15,25,00,1015.22,22.50,78.30,8.30,140.00,117.42,-22.58,1031.14
2015,11,27,15,55,00,1015.01,22.40,78.60,8.90,136.00,113.42,-22.58,771.89
2015,11,27,16,25,00,1014.03,22.50,80.20,7.90,133.00,110.42,-22.58,193.23
2015,11,27,16,55,00,1013.52,22.60,78.10,8.80,132.00,109.42,-22.58,324.94
2015,11,27,17,25,00,1013.07,22.70,77.50,8.00,136.00,113.42,-22.58,461.40
2015,11,27,17,55,00,1012.73,22.60,77.20,8.40,139.00,116.42,-22.58,353.04
2015,11,27,18,25,00,1012.82,22.50,77.20,9.40,143.00,120.42,-22.58,249.07
2015,11,27,18,55,00,1012.72,22.50,76.40,9.40,138.00,115.42,-22.58,256.13
2015,11,27,19,25,00,1012.87,22.70,75.70,8.80,141.00,118.42,-22.58,355.20
2015,11,27,19,55,00,1012.76,22.60,77.90,6.50,135.00,112.42,-22.58,106.06
2015,11,27,20,25,00,1012.95,22.40,79.00,7.60,139.00,116.42,-22.58,86.08
2015,11,27,20,55,00,1012.93,22.10,81.50,5.60,121.00,98.42,-22.58,24.30
2015,11,27,21,25,00,1012.78,22.20,81.30,5.60,120.00,97.42,-22.58,-9.48
2015,11,27,21,55,00,1013.24,22.20,82.10,5.10,132.00,109.42,-22.58,-33.37
2015,11,27,22,25,00,1013.43,22.40,80.80,3.60,121.00,98.42,-22.58,-31.80
2015,11,27,22,55,00,1013.77,22.40,80.20,2.10,119.00,96.42,-22.58,-30.83
2015,11,27,23,25,00,1013.82,22.20,81.30,2.10,140.00,117.42,-22.58,-30.04
2015,11,27,23,55,00,1013.81,22.90,77.10,3.00,103.00,80.42,-22.58,-30.01
2015,11,28,0,25,00,1013.56,22.80,75.40,4.20,95.00,72.42,-22.58,-30.36
2015,11,28,0,55,00,1013.82,22.80,77.00,1.50,95.00,72.42,-22.58,-30.01
2015,11,28,1,25,00,1013.83,23.30,73.00,1.80,88.00,65.42,-22.58,-30.85
2015,11,28,1,55,00,1013.83,23.00,75.30,1.20,70.00,47.42,-22.58,-30.74
2015,11,28,2,25,00,1013.34,22.50,82.60,2.00,137.00,114.42,-22.58,-29.39
2015,11,28,2,55,00,1013.20,21.50,84.40,1.30,110.00,87.42,-22.58,-28.92
2015,11,28,3,25,00,1012.86,21.90,82.70,1.30,90.00,67.42,-22.58,-28.82
2015,11,28,3,55,00,1012.27,22.40,77.70,3.00,61.00,38.42,-22.58,-30.03
2015,11,28,4,25,00,1012.09,22.60,77.10,2.50,73.00,50.42,-22.58,-30.26
2015,11,28,4,55,00,1011.49,22.20,77.70,3.90,63.00,40.42,-22.58,-30.21
2015,11,28,5,25,00,1011.31,22.30,76.80,2.00,68.00,45.42,-22.58,-30.43
2015,11,28,5,55,00,1011.30,22.00,79.80,1.60,248.00,225.42,-22.58,-29.37
2015,11,28,6,25,00,1011.31,21.70,85.50,1.40,189.00,166.42,-22.58,-28.56
2015,11,28,6,55,00,1011.54,21.00,90.00,1.10,272.00,249.42,-22.58,-27.51
2015,11,28,7,25,00,1010.99,20.90,88.20,1.40,74.00,51.42,-22.58,-27.87
2015,11,28,7,55,00,1011.44,20.80,91.20,1.20,214.00,191.42,-22.58,-26.88
2015,11,28,8,25,00,1011.55,20.70,91.30,0.80,146.00,123.42,-22.58,-17.41
2015,11,28,8,55,00,1011.45,20.80,89.90,1.70,109.00,86.42,-22.58,29.73
2015,11,28,9,25,00,1011.35,20.90,90.60,1.00,158.00,135.42,-22.58,77.54
2015,11,28,9,55,00,1011.57,21.20,88.80,0.80,351.00,328.42,-22.58,101.71
2015,11,28,10,25,00,1011.68,21.70,85.70,1.30,356.00,333.42,-22.58,130.82
2015,11,28,10,55,00,1011.43,22.30,81.20,2.90,2.00,339.42,-22.58,144.47
2015,11,28,11,25,00,1011.05,23.00,78.70,1.70,36.00,13.42,-22.58,129.68
2015,11,28,11,55,00,1011.01,22.80,84.00,2.00,172.00,149.42,-22.58,315.51
2015,11,28,12,25,00,1011.06,22.00,86.00,1.90,176.00,153.42,-22.58,467.70
2015,11,28,12,55,00,1011.07,21.70,86.30,2.40,159.00,136.42,-22.58,481.86
2015,11,28,13,25,00,1010.86,22.10,85.80,2.20,163.00,140.42,-22.58,259.15
2015,11,28,13,55,00,1010.83,22.40,86.40,2.10,170.00,147.42,-22.58,487.80
2015,11,28,14,25,00,1010.31,23.10,84.10,2.60,165.00,142.42,-22.58,894.14
2015,11,28,14,55,00,1010.03,23.50,83.70,3.20,147.00,124.42,-22.58,947.55
2015,11,28,15,25,00,1009.72,24.40,80.90,4.90,133.00,110.42,-22.58,932.37
2015,11,28,15,55,00,1009.40,24.10,82.70,5.30,150.00,127.42,-22.58,944.48
2015,11,28,16,25,00,1009.27,24.00,83.10,5.20,142.00,119.42,-22.58,485.04
2015,11,28,16,55,00,1008.63,24.30,82.30,6.50,140.00,117.42,-22.58,625.25
2015,11,28,17,25,00,1008.38,24.50,81.00,7.20,140.00,117.42,-22.58,514.20
2015,11,28,17,55,00,1008.03,23.90,83.30,6.80,141.00,118.42,-22.58,345.13
2015,11,28,18,25,00,1007.45,24.40,81.80,5.90,146.00,123.42,-22.58,327.32
2015,11,28,18,55,00,1007.48,24.40,81.20,6.40,147.00,124.42,-22.58,289.61
2015,11,28,19,25,00,1007.26,24.40,81.20,6.60,145.00,122.42,-22.58,173.67
2015,11,28,19,55,00,1007.36,24.30,81.60,6.20,148.00,125.42,-22.58,99.17
2015,11,28,20,25,00,1007.49,24.10,82.30,6.30,149.00,126.42,-22.58,53.92
2015,11,28,20,55,00,1007.53,23.90,82.80,5.80,150.00,127.42,-22.58,-13.54
2015,11,28,21,25,00,1008.19,23.30,85.20,2.20,158.00,135.42,-22.58,-28.18
2015,11,28,21,55,00,1008.75,23.80,83.50,1.30,222.00,199.42,-22.58,-38.09
2015,11,28,22,25,00,1008.53,22.70,88.90,0.80,350.00,327.42,-22.58,-35.61
2015,11,28,22,55,00,1008.76,23.20,87.50,1.90,261.00,238.42,-22.58,-34.49
2015,11,28,23,25,00,1009.05,23.20,86.50,2.80,13.00,350.42,-22.58,-34.75
2015,11,28,23,55,00,1010.73,26.10,76.60,8.10,284.00,261.42,-22.58,-35.29
2015,11,29,0,25,00,1011.98,21.90,94.60,11.50,255.00,232.42,-22.58,-33.51
2015,11,29,0,55,00,1012.75,21.90,96.30,9.10,261.00,238.42,-22.58,-37.42
2015,11,29,1,25,00,1013.13,22.10,96.10,7.70,268.00,245.42,-22.58,-37.37
2015,11,29,1,55,00,1012.66,22.40,94.60,5.70,259.00,236.42,-22.58,-39.27
2015,11,29,2,25,00,1012.35,22.60,94.10,2.60,249.00,226.42,-22.58,-39.53
2015,11,29,2,55,00,1011.98,23.70,87.70,2.00,90.00,67.42,-22.58,-38.59
2015,11,29,3,25,00,1011.50,23.30,90.90,3.60,33.00,10.42,-22.58,-38.46
2015,11,29,3,55,00,1011.07,23.90,88.90,5.00,28.00,5.42,-22.58,-36.16
2015,11,29,4,55,00,1010.72,24.00,90.90,4.20,32.00,9.42,-22.58,-35.10
2015,11,29,5,25,00,1010.43,24.20,90.10,3.30,43.00,20.42,-22.58,-35.76
2015,11,29,5,55,00,1010.04,23.60,91.90,2.40,20.00,357.42,-22.58,-36.19
2015,11,29,6,25,00,1009.68,23.40,92.30,3.00,23.00,0.42,-22.58,-36.50
2015,11,29,6,55,00,1009.31,23.10,92.30,1.60,10.00,347.42,-22.58,-36.84
2015,11,29,7,25,00,1009.42,23.60,91.20,1.10,30.00,7.42,-22.58,-37.27
2015,11,29,7,55,00,1009.64,23.70,92.20,1.20,26.00,3.42,-22.58,-37.38
2015,11,29,8,25,00,1009.86,23.30,92.40,2.70,26.00,3.42,-22.58,-30.22
2015,11,29,8,55,00,1010.13,22.70,94.00,2.00,70.00,47.42,-22.58,-3.06
2015,11,29,9,25,00,1010.24,21.10,93.60,1.60,113.00,90.42,-22.58,143.05
2015,11,29,9,55,00,1010.50,21.70,93.40,0.70,147.00,124.42,-22.58,96.48
2015,11,29,10,25,00,1010.73,22.60,91.40,1.60,160.00,137.42,-22.58,162.99
2015,11,29,10,55,00,1010.89,21.80,92.70,1.60,186.00,163.42,-22.58,221.81
2015,11,29,11,25,00,1011.12,21.70,93.70,1.30,217.00,194.42,-22.58,179.33
2015,11,29,11,55,00,1011.26,21.60,94.30,1.00,217.00,194.42,-22.58,275.74
2015,11,29,12,25,00,1011.37,21.50,95.00,2.20,235.00,212.42,-22.58,754.39
2015,11,29,12,55,00,1011.56,21.40,95.40,2.20,209.00,186.42,-22.58,838.59
2015,11,29,13,25,00,1011.57,21.60,94.70,1.40,211.00,188.42,-22.58,892.16
2015,11,29,13,55,00,1011.73,21.80,93.40,2.00,202.00,179.42,-22.58,618.12
2015,11,29,14,25,00,1011.64,22.10,93.30,1.80,235.00,212.42,-22.58,288.13
2015,11,29,14,55,00,1011.46,22.10,94.20,2.30,197.00,174.42,-22.58,414.96
2015,11,29,15,25,00,1011.34,22.00,95.00,2.60,205.00,182.42,-22.58,790.64
2015,11,29,15,55,00,1010.99,22.00,95.60,3.80,213.00,190.42,-22.58,980.76
2015,11,29,16,25,00,1010.56,22.50,95.40,NULL,NULL,None,-22.60,868.77
2015,11,29,16,55,00,1010.30,22.90,94.80,4.50,208.00,185.42,-22.58,803.10
2015,11,29,17,25,00,1010.53,23.10,94.40,5.90,228.00,205.42,-22.58,741.05
2015,11,29,17,55,00,1010.87,22.70,95.70,6.20,227.00,204.42,-22.58,22.38
2015,11,29,18,25,00,1012.30,23.00,92.50,9.80,325.00,302.42,-22.58,-40.16
2015,11,29,18,55,00,1012.34,22.00,97.50,2.40,345.00,322.42,-22.58,-44.91
2015,11,29,19,25,00,1012.05,22.70,98.20,1.50,66.00,43.42,-22.58,-46.07
2015,11,29,19,55,00,1012.22,23.00,97.80,1.10,359.00,336.42,-22.58,-37.27
2015,11,29,20,25,00,1012.51,22.80,97.90,2.70,289.00,266.42,-22.58,-27.18
2015,11,29,20,55,00,1012.93,22.10,98.30,3.30,265.00,242.42,-22.58,-32.60
2015,11,29,21,25,00,1013.27,22.10,98.00,2.20,261.00,238.42,-22.58,-36.62
2015,11,29,21,55,00,1013.52,22.30,97.80,2.50,255.00,232.42,-22.58,-40.48
2015,11,29,22,25,00,1013.75,22.40,97.60,1.70,290.00,267.42,-22.58,-39.71
2015,11,29,22,55,00,1013.94,22.30,97.60,0.70,258.00,235.42,-22.58,-39.59
2015,11,29,23,25,00,1013.95,22.50,97.80,0.90,347.00,324.42,-22.58,-40.44
2015,11,29,23,55,00,1014.36,22.50,97.80,0.60,327.00,304.42,-22.58,-41.12
2015,11,30,0,25,00,1014.88,23.00,97.60,0.90,287.00,264.42,-22.58,-40.43
2015,11,30,0,55,00,1015.10,23.30,95.50,1.70,255.00,232.42,-22.58,-40.90
2015,11,30,1,25,00,1014.98,23.20,96.10,2.30,241.00,218.42,-22.58,-40.44
2015,11,30,1,55,00,1014.88,22.70,96.90,3.00,245.00,222.42,-22.58,-42.73
2015,11,30,2,25,00,1015.00,22.70,97.40,0.60,220.00,197.42,-22.58,-41.64
2015,11,30,2,55,00,1015.11,22.90,97.50,3.20,252.00,229.42,-22.58,-42.51
2015,11,30,3,25,00,1015.09,22.80,97.70,2.60,236.00,213.42,-22.58,-42.21
2015,11,30,3,55,00,1014.79,22.70,97.90,3.10,234.00,211.42,-22.58,-42.45
2015,11,30,4,25,00,1014.52,22.60,97.90,4.20,240.00,217.42,-22.58,-42.37
2015,11,30,4,55,00,1014.34,22.30,97.90,4.70,244.00,221.42,-22.58,-43.07
2015,11,30,5,25,00,1013.91,22.10,98.30,3.20,206.00,183.42,-22.58,-45.42
2015,11,30,5,55,00,1013.60,21.70,98.70,2.60,231.00,208.42,-22.58,-44.06
2015,11,30,6,25,00,1013.49,22.00,99.10,3.70,246.00,223.42,-22.58,-44.31
2015,11,30,6,55,00,1013.49,21.80,99.30,2.70,238.00,215.42,-22.58,-44.03
2015,11,30,7,25,00,1013.63,21.80,99.50,3.10,238.00,215.42,-22.58,-41.69
2015,11,30,7,55,00,1013.85,21.80,99.60,2.30,240.00,217.42,-22.58,-42.20
2015,11,30,8,25,00,1014.13,21.80,99.40,1.40,228.00,205.42,-22.58,-41.08
2015,11,30,8,55,00,1014.57,22.00,98.80,0.70,111.00,88.42,-22.58,-34.39
2015,11,30,9,25,00,1014.97,22.20,98.20,1.20,91.00,68.42,-22.58,-28.47
2015,11,30,9,55,00,1015.37,22.20,98.10,0.80,20.00,357.42,-22.58,-7.89
2015,11,30,10,25,00,1015.69,22.00,98.40,0.70,240.00,217.42,-22.58,-7.90
2015,11,30,10,55,00,1015.85,22.00,98.70,0.60,350.00,327.42,-22.58,17.60
2015,11,30,11,25,00,1016.06,22.20,99.00,0.60,38.00,15.42,-22.58,29.98
2015,11,30,11,55,00,1016.30,21.90,99.00,1.00,141.00,118.42,-22.58,67.69
2015,11,30,12,25,00,1016.39,21.90,99.20,1.90,220.00,197.42,-22.58,134.85
2015,11,30,12,55,00,1016.35,22.00,99.20,1.60,249.00,226.42,-22.58,187.13
2015,11,30,13,25,00,1016.43,21.80,99.20,2.50,236.00,213.42,-22.58,118.31
2015,11,30,13,55,00,1016.42,21.70,99.40,5.40,243.00,220.42,-22.58,144.32
2015,11,30,14,25,00,1016.46,21.60,99.50,5.10,252.00,229.42,-22.58,22.34
2015,11,30,14,55,00,1016.41,21.50,99.60,5.20,244.00,221.42,-22.58,19.69
2015,11,30,15,25,00,1016.29,21.60,99.10,4.70,244.00,221.42,-22.58,78.56
2015,11,30,15,55,00,1016.33,21.60,99.20,5.10,245.00,222.42,-22.58,15.77
2015,11,30,16,25,00,1016.40,21.80,99.10,5.20,241.00,218.42,-22.58,9.81
2015,11,30,16,55,00,1016.43,22.10,98.60,6.00,236.00,213.42,-22.58,19.09
2015,11,30,17,25,00,1016.34,21.90,98.50,6.90,239.00,216.42,-22.58,-13.06
2015,11,30,17,55,00,1016.28,21.60,98.30,7.70,224.00,201.42,-22.58,14.32
2015,11,30,18,25,00,1016.22,21.10,98.30,6.90,224.00,201.42,-22.58,11.20
2015,11,30,19,55,00,1016.83,21.10,99.20,4.10,230.00,207.42,-22.58,-6.18
2015,11,30,20,55,00,1017.25,21.10,99.40,5.00,231.00,208.42,-22.58,-23.56
2015,11,30,21,25,00,1017.56,21.00,99.50,4.70,240.00,217.42,-22.58,-39.61
2015,11,30,21,55,00,1018.04,20.80,99.50,5.60,228.00,205.42,-22.58,-42.23
2015,11,30,22,25,00,1018.51,20.50,99.60,4.30,219.00,196.42,-22.58,-42.28
2015,11,30,22,55,00,1018.82,20.60,99.60,2.40,242.00,219.42,-22.58,-42.50
2015,11,30,23,25,00,1019.33,20.50,99.70,2.30,251.00,228.42,-22.58,-40.42
2015,11,30,23,55,00,1019.49,20.60,99.70,1.70,243.00,220.42,-22.58,-40.04
2015,12,1,0,25,00,1020.04,20.50,99.80,2.80,231.00,208.41,-22.59,-40.05
2015,12,1,0,55,00,1020.28,20.50,99.60,1.70,187.00,164.41,-22.59,-40.31
2015,12,1,1,25,00,1020.40,20.40,99.60,1.40,218.00,195.41,-22.59,-39.51
2015,12,1,1,55,00,1020.11,20.40,99.70,1.80,224.00,201.41,-22.59,-38.52
2015,12,1,2,25,00,1020.08,20.50,99.80,1.30,176.00,153.41,-22.59,-37.18
2015,12,1,2,55,00,1019.79,20.70,99.80,1.50,167.00,144.41,-22.59,-36.71
2015,12,1,3,25,00,1019.34,20.30,99.60,3.10,162.00,139.41,-22.59,-37.49
2015,12,1,3,55,00,1019.03,20.10,99.30,1.40,166.00,143.41,-22.59,-37.17
2015,12,1,4,25,00,1018.94,20.20,99.00,1.20,236.00,213.41,-22.59,-36.20
2015,12,1,4,55,00,1018.48,20.40,99.10,1.60,211.00,188.41,-22.59,-37.21
2015,12,1,5,25,00,1018.11,20.50,99.30,1.70,200.00,177.41,-22.59,-39.38
2015,12,1,5,55,00,1018.24,20.40,99.10,1.90,236.00,213.41,-22.59,-37.19
2015,12,1,6,25,00,1018.10,20.50,98.70,2.20,258.00,235.41,-22.59,-37.76
2015,12,1,6,55,00,1018.05,20.80,97.70,1.40,194.00,171.41,-22.59,-38.97
2015,12,1,7,25,00,1018.02,20.90,96.60,1.40,178.00,155.41,-22.59,-39.29
2015,12,1,7,55,00,1018.43,21.00,95.70,1.20,233.00,210.41,-22.59,-39.18
2015,12,1,8,25,00,1018.53,21.00,96.10,1.80,189.00,166.41,-22.59,-38.67
2015,12,1,8,55,00,1019.03,20.80,97.50,1.90,206.00,183.41,-22.59,-31.59
2015,12,1,9,25,00,1019.44,20.80,98.20,1.60,193.00,170.41,-22.59,-24.43
2015,12,1,9,55,00,1019.64,20.80,98.60,1.50,148.00,125.41,-22.59,7.65
2015,12,1,10,25,00,1019.80,20.80,98.80,1.50,175.00,152.41,-22.59,17.77
2015,12,1,10,55,00,1019.82,20.80,98.30,1.90,126.00,103.41,-22.59,98.74
2015,12,1,11,25,00,1019.96,21.00,97.80,NULL,NULL,None,-22.60,95.37
2015,12,1,11,55,00,1019.93,20.80,97.30,1.40,307.00,284.41,-22.59,216.92
2015,12,1,12,25,00,1020.07,20.80,97.20,NULL,NULL,None,-22.60,328.71
2015,12,1,13,25,00,1019.80,22.00,93.40,1.20,216.00,193.41,-22.59,532.63
2015,12,1,13,55,00,1019.68,22.30,92.00,1.70,233.00,210.41,-22.59,705.84
2015,12,1,14,25,00,1019.47,22.50,89.70,2.10,201.00,178.41,-22.59,567.08
2015,12,1,14,55,00,1019.10,22.90,87.40,3.00,170.00,147.41,-22.59,467.15
2015,12,1,15,25,00,1018.95,22.80,88.60,2.60,179.00,156.41,-22.59,823.53
2015,12,1,15,55,00,1018.64,22.70,89.90,3.30,171.00,148.41,-22.59,922.21
2015,12,1,16,25,00,1018.36,22.70,88.10,3.60,170.00,147.41,-22.59,492.34
2015,12,1,16,55,00,1018.22,22.70,88.20,NULL,NULL,None,-22.60,365.68
2015,12,1,17,25,00,1018.06,22.60,89.20,3.20,170.00,147.41,-22.59,336.07
2015,12,1,17,55,00,1017.92,22.50,89.40,3.50,170.00,147.41,-22.59,203.40
2015,12,1,18,25,00,1017.85,22.40,90.20,3.90,171.00,148.41,-22.59,73.62
2015,12,1,18,55,00,1017.63,22.20,91.60,3.40,164.00,141.41,-22.59,54.62
2015,12,1,19,25,00,1017.42,22.10,92.30,2.70,150.00,127.41,-22.59,64.06
2015,12,1,19,55,00,1017.36,22.00,92.10,3.00,144.00,121.41,-22.59,6.60
2015,12,1,20,25,00,1017.30,22.50,88.40,4.00,139.00,116.41,-22.59,-6.27
2015,12,1,20,55,00,1017.27,22.80,86.90,4.80,141.00,118.41,-22.59,-14.91
2015,12,1,21,25,00,1017.58,22.80,87.30,4.60,132.00,109.41,-22.59,-30.82
2015,12,1,21,55,00,1017.73,22.80,86.10,5.00,138.00,115.41,-22.59,-33.14
2015,12,1,22,25,00,1018.13,22.70,87.60,4.30,149.00,126.41,-22.59,-33.16
2015,12,1,22,55,00,1018.17,22.40,90.00,3.80,139.00,116.41,-22.59,-33.72
2015,12,1,23,25,00,1018.40,22.40,89.70,4.00,122.00,99.41,-22.59,-32.82
2015,12,1,23,55,00,1018.67,22.40,89.60,3.40,105.00,82.41,-22.59,-32.84
2015,12,2,0,25,00,1018.73,22.10,90.50,4.20,114.00,91.41,-22.59,-32.96
2015,12,2,0,55,00,1018.70,21.90,92.40,3.70,109.00,86.41,-22.59,-33.40
2015,12,2,1,25,00,1018.68,21.80,92.70,2.90,113.00,90.41,-22.59,-33.54
2015,12,2,1,55,00,1018.38,22.10,91.00,3.50,117.00,94.41,-22.59,-33.69
2015,12,2,2,25,00,1017.83,22.00,92.10,2.40,108.00,85.41,-22.59,-34.40
2015,12,2,3,25,00,1017.32,22.00,93.00,0.80,35.00,12.41,-22.59,-34.43
2015,12,2,3,55,00,1016.95,22.10,93.00,1.90,144.00,121.41,-22.59,-34.57
2015,12,2,4,25,00,1016.48,22.10,93.40,1.60,149.00,126.41,-22.59,-34.72
2015,12,2,4,55,00,1016.27,22.00,94.00,0.90,121.00,98.41,-22.59,-34.91
2015,12,2,5,25,00,1016.04,22.00,94.60,1.00,320.00,297.41,-22.59,-35.89
2015,12,2,5,55,00,1015.95,22.00,94.40,0.80,197.00,174.41,-22.59,-35.56
2015,12,2,6,25,00,1015.90,21.90,94.70,3.00,160.00,137.41,-22.59,-35.68
2015,12,2,6,55,00,1015.79,21.70,95.70,2.30,157.00,134.41,-22.59,-35.68
2015,12,2,7,25,00,1015.69,21.60,96.60,2.50,143.00,120.41,-22.59,-37.26
2015,12,2,7,55,00,1015.64,21.60,97.30,1.40,157.00,134.41,-22.59,-37.96
2015,12,2,8,25,00,1015.74,21.70,97.50,1.50,177.00,154.41,-22.59,-34.66
2015,12,2,8,55,00,1015.98,21.70,97.90,2.20,144.00,121.41,-22.59,-18.61
2015,12,2,9,25,00,1016.01,21.70,97.90,2.20,128.00,105.41,-22.59,42.26
2015,12,2,9,55,00,1016.33,21.80,97.60,1.90,144.00,121.41,-22.59,49.91
2015,12,2,10,25,00,1016.74,21.90,97.40,1.90,182.00,159.41,-22.59,96.99
2015,12,2,10,55,00,1016.83,21.80,97.60,2.50,167.00,144.41,-22.59,195.41
2015,12,2,11,25,00,1017.09,21.80,97.90,1.70,160.00,137.41,-22.59,143.42
2015,12,2,11,55,00,1016.75,22.00,97.90,NULL,NULL,None,-22.60,194.09
2015,12,2,12,25,00,1016.91,22.10,97.70,1.60,145.00,122.41,-22.59,97.81
2015,12,2,12,55,00,1016.82,22.10,97.40,NULL,NULL,None,-22.60,167.17
2015,12,2,13,25,00,1016.62,22.10,96.90,3.40,144.00,121.41,-22.59,287.55
2015,12,2,14,25,00,1016.09,22.20,97.20,3.40,165.00,142.41,-22.59,190.90
2015,12,2,14,55,00,1015.96,22.20,97.60,2.40,177.00,154.41,-22.59,260.55
2015,12,2,15,25,00,1015.47,22.30,97.70,2.50,166.00,143.41,-22.59,464.40
2015,12,2,15,55,00,1015.23,22.50,97.40,2.60,162.00,139.41,-22.59,303.26
2015,12,2,16,25,00,1014.70,23.20,92.60,3.80,162.00,139.41,-22.59,583.10
2015,12,2,16,55,00,1014.40,23.00,93.70,3.00,194.00,171.41,-22.59,408.94
2015,12,2,17,25,00,1013.64,22.80,95.00,NULL,NULL,None,-22.60,320.98
2015,12,2,17,55,00,1013.28,22.80,95.60,3.60,183.00,160.41,-22.59,442.61
2015,12,2,18,25,00,1013.07,22.80,95.70,3.60,172.00,149.41,-22.59,314.20
2015,12,2,18,55,00,1013.40,22.80,95.80,3.50,178.00,155.41,-22.59,13.55
2015,12,2,19,25,00,1013.26,22.70,95.80,3.00,155.00,132.41,-22.59,-14.59
2015,12,2,19,55,00,1013.13,22.70,95.30,4.40,145.00,122.41,-22.59,-24.54
2015,12,2,20,25,00,1013.40,22.60,96.30,4.90,141.00,118.41,-22.59,-25.74
2015,12,2,20,55,00,1013.79,22.50,97.30,5.30,142.00,119.41,-22.59,-33.71
2015,12,2,21,25,00,1014.00,22.40,97.90,4.70,145.00,122.41,-22.59,-38.20
2015,12,2,21,55,00,1014.04,22.30,97.90,6.20,132.00,109.41,-22.59,-40.51
2015,12,2,22,25,00,1014.79,22.40,96.70,7.00,144.00,121.41,-22.59,-39.80
2015,12,2,22,55,00,1015.09,22.40,96.30,6.60,147.00,124.41,-22.59,-43.02
2015,12,2,23,25,00,1015.16,22.30,96.60,6.50,142.00,119.41,-22.59,-41.22
2015,12,2,23,55,00,1015.32,22.10,97.50,6.50,143.00,120.41,-22.59,-39.11
2015,12,3,0,25,00,1015.44,22.10,96.90,6.80,143.00,120.41,-22.59,-40.95
2015,12,3,0,55,00,1015.42,22.20,95.00,6.50,136.00,113.41,-22.59,-40.13
2015,12,3,1,25,00,1015.57,22.30,94.50,5.20,142.00,119.41,-22.59,-43.34
2015,12,3,1,55,00,1015.59,21.90,96.90,4.10,141.00,118.41,-22.59,-46.54
2015,12,3,2,25,00,1015.39,22.00,97.30,4.50,143.00,120.41,-22.59,-44.65
2015,12,3,2,55,00,1014.99,22.20,95.30,3.90,120.00,97.41,-22.59,-42.86
2015,12,3,3,25,00,1014.74,22.30,93.40,2.80,131.00,108.41,-22.59,-42.81
2015,12,3,3,55,00,1014.19,22.60,91.60,4.30,126.00,103.41,-22.59,-42.38
2015,12,3,4,25,00,1013.90,22.40,91.90,3.40,127.00,104.41,-22.59,-41.98
2015,12,3,4,55,00,1013.63,22.50,93.60,4.60,154.00,131.41,-22.59,-41.20
2015,12,3,5,25,00,1013.60,22.10,96.10,3.90,162.00,139.41,-22.59,-39.95
2015,12,3,5,55,00,1013.49,21.80,97.40,3.40,180.00,157.41,-22.59,-39.97
2015,12,3,6,25,00,1013.53,21.80,97.70,3.00,162.00,139.41,-22.59,-40.94
2015,12,3,6,55,00,1013.49,21.80,97.50,3.10,151.00,128.41,-22.59,-41.53
2015,12,3,7,25,00,1013.50,21.80,97.20,2.80,158.00,135.41,-22.59,-42.61
2015,12,3,7,55,00,1013.68,21.90,97.60,3.30,181.00,158.41,-22.59,-40.96
2015,12,3,8,25,00,1013.87,21.90,97.50,2.90,157.00,134.41,-22.59,-39.33
