/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl
2016,8,23,3,55,00,1024.70,18.00,74.90,2.20,8.00,345.37,-22.63
2016,8,23,4,25,00,1024.40,17.70,81.00,4.40,13.00,350.37,-22.63
2016,8,23,4,55,00,1024.32,17.60,83.00,3.30,39.00,16.37,-22.63
2016,8,23,5,25,00,1024.01,17.40,83.40,3.40,22.00,359.37,-22.63
2016,8,23,5,55,00,1023.76,17.20,82.70,3.20,316.00,293.37,-22.63
2016,8,23,6,25,00,1023.54,17.00,84.20,2.50,328.00,305.37,-22.63
2016,8,23,6,55,00,1023.32,17.20,81.50,2.60,4.00,341.37,-22.63
2016,8,23,7,25,00,1023.19,17.40,81.90,2.70,41.00,18.37,-22.63
2016,8,23,7,55,00,1023.23,17.30,81.80,3.10,16.00,353.37,-22.63
2016,8,23,8,25,00,1023.36,17.30,80.70,3.70,16.00,353.37,-22.63
2016,8,23,8,55,00,1023.38,17.50,80.50,4.20,15.00,352.37,-22.63
2016,8,23,9,25,00,1023.52,17.50,82.90,4.20,21.00,358.37,-22.63
2016,8,23,9,55,00,1023.79,17.50,82.50,4.10,18.00,355.37,-22.63
2016,8,23,10,25,00,1024.08,17.70,82.00,3.40,23.00,0.37,-22.63
2016,8,23,10,55,00,1024.34,17.90,82.80,3.00,27.00,4.37,-22.63
2016,8,23,11,25,00,1024.62,18.20,79.90,3.20,31.00,8.37,-22.63
2016,8,23,11,55,00,1025.10,18.60,76.10,2.20,41.00,18.37,-22.63
2016,8,23,12,25,00,1025.48,18.80,75.00,2.10,72.00,49.37,-22.63
2016,8,23,12,55,00,1025.65,19.00,66.60,1.80,69.00,46.37,-22.63
2016,8,23,13,25,00,1025.71,19.40,65.10,1.30,51.00,28.37,-22.63
2016,8,23,13,55,00,1025.75,19.60,64.30,1.30,101.00,78.37,-22.63
2016,8,23,14,25,00,1025.60,19.70,66.90,1.20,92.00,69.37,-22.63
2016,8,23,14,55,00,1025.32,19.70,66.70,1.60,124.00,101.37,-22.63
2016,8,23,15,25,00,1025.14,20.10,66.10,1.20,92.00,69.37,-22.63
2016,8,23,15,55,00,1024.81,20.00,62.90,1.50,90.00,67.37,-22.63
2016,8,23,16,25,00,1024.56,20.40,62.30,1.20,131.00,108.37,-22.63
2016,8,23,16,55,00,1024.28,20.30,65.40,3.00,166.00,143.37,-22.63
2016,8,23,17,25,00,1024.14,20.10,67.90,3.90,164.00,141.37,-22.63
2016,8,23,17,55,00,1024.00,19.90,69.00,4.20,168.00,145.37,-22.63
2016,8,23,18,25,00,1023.93,19.80,69.40,4.10,160.00,137.37,-22.63
2016,8,23,18,55,00,1023.71,19.80,69.50,3.60,155.00,132.37,-22.63
2016,8,23,19,25,00,1023.75,19.70,69.30,3.40,139.00,116.37,-22.63
2016,8,23,19,55,00,1023.71,19.80,70.60,3.80,141.00,118.37,-22.63
2016,8,23,20,25,00,1023.78,19.80,70.30,4.30,133.00,110.37,-22.63
2016,8,23,20,55,00,1024.08,19.90,71.30,3.70,140.00,117.37,-22.63
2016,8,23,21,25,00,1024.23,20.00,68.70,4.40,131.00,108.37,-22.63
2016,8,23,21,55,00,1024.31,20.00,68.00,4.10,123.00,100.37,-22.63
2016,8,23,22,25,00,1024.57,20.00,69.50,3.80,121.00,98.37,-22.63
2016,8,23,22,55,00,1024.83,20.00,70.40,3.90,125.00,102.37,-22.63
2016,8,23,23,25,00,1025.06,20.10,71.10,3.00,92.00,69.37,-22.63
2016,8,23,23,55,00,1025.27,19.90,68.90,2.80,82.00,59.37,-22.63
2016,8,24,0,25,00,1025.47,19.90,68.70,2.90,87.00,64.37,-22.63
2016,8,24,0,55,00,1025.56,20.00,67.60,3.00,83.00,60.37,-22.63
2016,8,24,1,25,00,1025.52,19.90,67.80,3.00,86.00,63.37,-22.63
2016,8,24,1,55,00,1025.58,19.90,67.80,2.60,95.00,72.37,-22.63
2016,8,24,2,25,00,1025.55,19.90,66.00,3.20,94.00,71.37,-22.63
2016,8,24,2,55,00,1025.45,19.80,68.10,2.30,65.00,42.37,-22.63
2016,8,24,3,25,00,1025.31,19.80,67.50,2.90,68.00,45.37,-22.63
2016,8,24,3,55,00,1025.28,19.80,65.20,2.30,66.00,43.37,-22.63
2016,8,24,4,25,00,1025.05,19.70,66.80,2.30,68.00,45.37,-22.63
2016,8,24,4,55,00,1024.72,19.70,66.50,2.50,79.00,56.37,-22.63
2016,8,24,5,25,00,1024.58,19.60,68.80,2.80,81.00,58.37,-22.63
2016,8,24,5,55,00,1024.24,19.50,67.90,2.90,71.00,48.37,-22.63
2016,8,24,6,25,00,1024.06,19.50,68.70,2.50,73.00,50.37,-22.63
2016,8,24,6,55,00,1023.98,19.60,68.20,2.80,75.00,52.37,-22.63
2016,8,24,7,25,00,1023.78,19.60,67.90,3.60,79.00,56.37,-22.63
2016,8,24,7,55,00,1023.89,19.50,68.00,2.80,80.00,57.37,-22.63
2016,8,24,8,25,00,1023.96,19.50,69.30,2.60,78.00,55.37,-22.63
2016,8,24,8,55,00,1024.21,19.20,70.40,2.00,35.00,12.37,-22.63
2016,8,24,9,25,00,1024.58,19.30,69.10,2.30,61.00,38.37,-22.63
2016,8,24,9,55,00,1024.88,19.30,69.00,2.40,38.00,15.37,-22.63
2016,8,24,10,25,00,1025.12,19.80,68.50,1.50,42.00,19.37,-22.63
2016,8,24,10,55,00,1025.34,20.00,67.30,1.30,79.00,56.37,-22.63
2016,8,24,11,25,00,1025.59,19.80,67.30,1.10,41.00,18.37,-22.63
2016,8,24,11,55,00,1025.82,20.00,65.50,0.70,89.00,66.37,-22.63
2016,8,24,12,25,00,1026.01,20.10,65.50,0.80,105.00,82.37,-22.63
2016,8,24,12,55,00,1026.11,20.30,65.90,0.70,151.00,128.37,-22.63
2016,8,24,13,25,00,1025.88,20.20,68.70,2.20,139.00,116.37,-22.63
2016,8,24,13,55,00,1025.61,20.50,70.40,4.20,134.00,111.37,-22.63
2016,8,24,14,25,00,1025.27,20.50,72.10,6.00,139.00,116.37,-22.63
2016,8,24,14,55,00,1024.81,20.50,73.60,6.80,133.00,110.37,-22.63
2016,8,24,15,25,00,1024.51,20.60,73.70,6.90,137.00,114.37,-22.63
2016,8,24,15,55,00,1024.16,20.70,72.00,7.40,140.00,117.37,-22.63
2016,8,24,16,25,00,1023.53,20.70,73.80,7.10,138.00,115.37,-22.63
2016,8,24,16,55,00,1023.23,20.70,73.60,7.10,135.00,112.37,-22.63
2016,8,24,17,25,00,1022.91,20.70,74.00,7.20,134.00,111.37,-22.63
2016,8,24,17,55,00,1022.58,20.80,73.70,7.80,131.00,108.37,-22.63
2016,8,24,18,55,00,1022.09,20.80,74.30,8.70,136.00,113.37,-22.63
2016,8,24,19,55,00,1022.27,20.90,75.90,8.30,134.00,111.37,-22.63
2016,8,24,20,25,00,1022.40,20.70,76.10,7.60,130.00,107.37,-22.63
2016,8,24,21,25,00,1022.71,20.70,77.40,7.60,120.00,97.37,-22.63
2016,8,24,21,55,00,1023.00,20.70,76.50,8.10,115.00,92.37,-22.63
2016,8,24,22,25,00,1023.12,20.80,75.60,7.90,109.00,86.37,-22.63
2016,8,24,22,55,00,1023.43,20.70,72.40,5.00,89.00,66.37,-22.63
2016,8,24,23,25,00,1023.69,20.60,72.10,4.50,90.00,67.37,-22.63
2016,8,24,23,55,00,1023.70,20.30,70.40,4.30,93.00,70.37,-22.63
2016,8,25,0,25,00,1023.91,20.10,69.80,3.80,89.00,66.37,-22.63
2016,8,25,1,25,00,1023.95,20.10,67.70,2.40,80.00,57.37,-22.63
2016,8,25,1,55,00,1023.69,20.10,68.50,2.90,62.00,39.37,-22.63
2016,8,25,2,25,00,1023.61,19.90,67.20,3.90,59.00,36.37,-22.63
2016,8,25,2,55,00,1023.57,19.80,67.70,3.70,60.00,37.37,-22.63
2016,8,25,3,25,00,1023.31,19.70,66.10,3.10,67.00,44.37,-22.63
2016,8,25,3,55,00,1022.88,19.60,65.60,3.10,66.00,43.37,-22.63
2016,8,25,4,25,00,1022.71,19.80,64.00,4.30,60.00,37.37,-22.63
2016,8,25,4,55,00,1022.52,19.70,65.40,4.30,75.00,52.37,-22.63
2016,8,25,5,25,00,1022.33,19.40,64.80,5.20,44.00,21.37,-22.63
2016,8,25,6,25,00,1022.13,19.30,65.20,3.70,42.00,19.37,-22.63
2016,8,25,6,55,00,1021.98,19.20,65.50,3.90,48.00,25.37,-22.63
2016,8,25,7,25,00,1021.91,18.90,69.30,5.40,50.00,27.37,-22.63
2016,8,25,7,55,00,1021.97,18.80,68.90,4.70,45.00,22.37,-22.63
2016,8,25,8,25,00,1022.10,18.70,70.10,5.00,48.00,25.37,-22.63
2016,8,25,8,55,00,1022.41,18.50,70.40,5.60,54.00,31.37,-22.63
2016,8,25,9,25,00,1022.61,18.30,72.20,4.00,45.00,22.37,-22.63
2016,8,25,9,55,00,1022.92,18.50,71.10,3.80,49.00,26.37,-22.63
2016,8,25,10,25,00,1023.29,18.70,68.70,3.40,48.00,25.37,-22.63
2016,8,25,10,55,00,1023.34,18.70,69.20,4.60,35.00,12.37,-22.63
2016,8,25,11,25,00,1023.53,18.80,68.00,4.20,49.00,26.37,-22.63
2016,8,25,11,55,00,1023.70,19.20,65.40,3.30,59.00,36.37,-22.63
2016,8,25,12,25,00,1023.77,19.50,67.40,4.50,79.00,56.37,-22.63
2016,8,25,12,55,00,1023.70,19.90,68.40,3.70,80.00,57.37,-22.63
2016,8,25,13,25,00,1023.57,20.60,64.90,2.60,75.00,52.37,-22.63
2016,8,25,13,55,00,1023.30,21.50,58.90,1.80,42.00,19.37,-22.63
2016,8,25,14,55,00,1022.49,20.90,66.70,4.20,151.00,128.37,-22.63
2016,8,25,15,25,00,1022.06,20.60,67.70,4.80,157.00,134.37,-22.63
2016,8,25,15,55,00,1021.66,20.90,67.20,3.10,159.00,136.37,-22.63
2016,8,25,16,25,00,1021.25,21.30,70.40,2.10,175.00,152.37,-22.63
2016,8,25,16,55,00,1020.89,21.60,71.60,1.60,185.00,162.37,-22.63
2016,8,25,17,25,00,1020.59,22.00,73.50,2.10,159.00,136.37,-22.63
2016,8,25,17,55,00,1020.28,21.90,74.90,5.20,131.00,108.37,-22.63
2016,8,25,18,25,00,1020.07,21.80,73.50,6.80,133.00,110.37,-22.63
2016,8,25,18,55,00,1019.86,21.70,75.60,7.20,136.00,113.37,-22.63
2016,8,25,19,25,00,1019.84,21.80,74.10,6.70,139.00,116.37,-22.63
2016,8,25,19,55,00,1019.90,21.90,72.60,6.80,138.00,115.37,-22.63
2016,8,25,20,25,00,1020.16,21.90,73.40,7.10,140.00,117.37,-22.63
2016,8,25,20,55,00,1020.22,21.70,74.90,6.90,122.00,99.37,-22.63
2016,8,25,21,25,00,1020.32,21.80,73.20,6.60,117.00,94.37,-22.63
2016,8,25,21,55,00,1020.57,21.90,70.80,1.50,21.00,358.37,-22.63
2016,8,25,22,25,00,1020.64,21.70,72.60,2.40,80.00,57.37,-22.63
2016,8,25,22,55,00,1020.88,21.70,68.30,2.20,96.00,73.37,-22.63
2016,8,25,23,25,00,1020.90,21.60,69.90,2.90,100.00,77.37,-22.63
2016,8,25,23,55,00,1020.92,21.60,67.30,3.40,97.00,74.37,-22.63
2016,8,26,0,25,00,1020.86,21.30,67.30,4.00,106.00,83.37,-22.63
2016,8,26,0,55,00,1020.87,21.10,68.00,3.30,88.00,65.37,-22.63
2016,8,26,1,25,00,1020.68,20.90,70.90,1.70,57.00,34.37,-22.63
2016,8,26,1,55,00,1020.59,20.80,69.70,2.70,42.00,19.37,-22.63
2016,8,26,2,25,00,1020.44,20.90,68.70,3.40,46.00,23.37,-22.63
2016,8,26,2,55,00,1020.35,20.70,69.50,3.30,48.00,25.37,-22.63
2016,8,26,3,25,00,1020.20,20.60,68.70,4.40,56.00,33.37,-22.63
2016,8,26,3,55,00,1019.87,20.60,68.20,4.30,50.00,27.37,-22.63
2016,8,26,4,25,00,1019.56,20.50,69.80,4.60,38.00,15.37,-22.63
2016,8,26,4,55,00,1019.23,20.30,71.60,4.50,47.00,24.37,-22.63
2016,8,26,5,25,00,1019.02,20.10,74.00,4.00,40.00,17.37,-22.63
2016,8,26,5,55,00,1018.94,19.90,73.70,3.70,30.00,7.37,-22.63
2016,8,26,6,25,00,1018.72,19.90,72.20,4.20,40.00,17.37,-22.63
2016,8,26,6,55,00,1018.49,19.80,72.60,3.50,50.00,27.37,-22.63
2016,8,26,7,25,00,1018.40,19.40,73.80,4.10,42.00,19.37,-22.63
2016,8,26,7,55,00,1018.41,19.20,75.00,4.30,30.00,7.37,-22.63
2016,8,26,8,25,00,1018.43,19.10,74.50,4.20,38.00,15.37,-22.63
2016,8,26,8,55,00,1018.63,19.10,74.00,3.60,36.00,13.37,-22.63
2016,8,26,9,25,00,1019.05,19.00,74.00,2.90,34.00,11.37,-22.63
2016,8,26,9,55,00,1019.19,19.30,72.50,3.20,31.00,8.37,-22.63
2016,8,26,10,25,00,1019.57,19.60,69.70,3.40,31.00,8.37,-22.63
2016,8,26,10,55,00,1019.83,19.90,68.80,3.60,39.00,16.37,-22.63
2016,8,26,11,55,00,1020.57,20.50,66.20,2.90,52.00,29.37,-22.63
2016,8,26,12,25,00,1020.61,20.80,66.00,2.40,73.00,50.37,-22.63
2016,8,26,12,55,00,1020.62,21.10,64.50,2.60,76.00,53.37,-22.63
2016,8,26,13,55,00,1020.16,21.40,70.50,3.30,142.00,119.37,-22.63
2016,8,26,14,25,00,1019.89,21.10,70.30,3.70,149.00,126.37,-22.63
2016,8,26,14,55,00,1019.75,20.90,71.50,2.50,160.00,137.37,-22.63
2016,8,26,15,25,00,1019.37,21.00,73.20,1.80,198.00,175.37,-22.63
2016,8,26,15,55,00,1019.00,21.00,72.20,1.50,193.00,170.37,-22.63
2016,8,26,16,25,00,1018.60,21.30,70.00,1.40,214.00,191.37,-22.63
2016,8,26,16,55,00,1018.11,21.60,69.70,1.00,248.00,225.37,-22.63
2016,8,26,17,25,00,1017.80,22.00,66.10,1.00,262.00,239.37,-22.63
2016,8,26,17,55,00,1017.47,22.30,65.80,1.40,271.00,248.37,-22.63
2016,8,26,18,25,00,1017.44,22.60,68.50,1.50,237.00,214.37,-22.63
2016,8,26,18,55,00,1017.39,22.90,77.30,2.80,155.00,132.37,-22.63
2016,8,26,19,25,00,1017.49,23.00,77.20,2.00,196.00,173.37,-22.63
2016,8,26,20,25,00,1017.62,23.20,70.50,2.00,137.00,114.37,-22.63
2016,8,26,20,55,00,1017.46,22.60,73.00,7.10,126.00,103.37,-22.63
2016,8,26,21,25,00,1017.63,22.40,77.90,4.70,123.00,100.37,-22.63
2016,8,26,21,55,00,1017.84,22.50,75.30,0.90,29.00,6.37,-22.63
2016,8,26,22,25,00,1018.03,22.30,77.80,0.90,297.00,274.37,-22.63
2016,8,26,22,55,00,1018.38,22.00,80.80,1.40,196.00,173.37,-22.63
2016,8,26,23,25,00,1018.47,21.80,81.20,0.90,256.00,233.37,-22.63
2016,8,26,23,55,00,1018.65,21.80,77.60,0.60,105.00,82.37,-22.63
2016,8,27,0,25,00,1018.74,21.80,71.60,1.10,84.00,61.37,-22.63
2016,8,27,0,55,00,1018.61,21.50,76.70,1.50,49.00,26.37,-22.63
2016,8,27,1,25,00,1018.57,22.00,65.10,4.70,63.00,40.37,-22.63
2016,8,27,1,55,00,1018.68,21.60,68.30,5.00,62.00,39.37,-22.63
2016,8,27,2,55,00,1018.74,21.60,68.40,3.70,53.00,30.37,-22.63
2016,8,27,3,25,00,1018.73,21.20,69.50,3.90,72.00,49.37,-22.63
2016,8,27,3,55,00,1018.72,21.30,69.10,2.50,44.00,21.37,-22.63
2016,8,27,4,25,00,1018.60,21.20,70.60,2.50,25.00,2.37,-22.63
2016,8,27,4,55,00,1018.55,21.00,69.10,2.70,42.00,19.37,-22.63
2016,8,27,5,25,00,1018.48,20.90,70.20,3.20,29.00,6.37,-22.63
2016,8,27,5,55,00,1018.34,20.90,69.40,4.10,32.00,9.37,-22.63
2016,8,27,6,25,00,1018.12,21.00,66.50,5.10,40.00,17.37,-22.63
2016,8,27,6,55,00,1018.11,20.70,67.70,4.50,44.00,21.37,-22.63
2016,8,27,7,25,00,1018.26,20.50,68.20,4.50,54.00,31.37,-22.63
2016,8,27,7,55,00,1018.44,20.10,71.30,4.30,63.00,40.37,-22.63
2016,8,27,8,25,00,1018.64,20.20,71.30,3.60,41.00,18.37,-22.63
2016,8,27,8,55,00,1019.04,20.00,72.40,3.70,44.00,21.37,-22.63
2016,8,27,9,25,00,1019.38,19.70,72.80,3.90,46.00,23.37,-22.63
2016,8,27,9,55,00,1019.77,19.90,73.80,4.10,39.00,16.37,-22.63
2016,8,27,10,25,00,1020.02,20.00,72.60,4.40,32.00,9.37,-22.63
2016,8,27,11,25,00,1020.19,21.00,66.10,4.10,38.00,15.37,-22.63
2016,8,27,11,55,00,1020.46,21.50,62.90,3.10,29.00,6.37,-22.63
2016,8,27,12,25,00,1020.46,21.70,64.50,2.70,72.00,49.37,-22.63
2016,8,27,12,55,00,1020.28,21.40,67.60,3.70,81.00,58.37,-22.63
2016,8,27,13,25,00,1019.93,22.10,64.20,2.40,57.00,34.37,-22.63
2016,8,27,13,55,00,1019.62,23.50,53.30,2.10,33.00,10.37,-22.63
2016,8,27,14,25,00,1019.09,22.50,70.10,2.20,115.00,92.37,-22.63
2016,8,27,14,55,00,1018.57,21.70,73.80,3.60,145.00,122.37,-22.63
2016,8,27,15,25,00,1017.95,21.60,74.70,3.70,158.00,135.37,-22.63
2016,8,27,15,55,00,1017.52,22.30,66.30,3.40,152.00,129.37,-22.63
2016,8,27,16,25,00,1017.09,22.50,69.70,2.70,154.00,131.37,-22.63
2016,8,27,16,55,00,1016.50,22.40,70.00,1.00,166.00,143.37,-22.63
2016,8,27,17,25,00,1015.93,23.30,69.30,0.90,329.00,306.37,-22.63
2016,8,27,17,55,00,1015.49,23.60,70.50,0.60,317.00,294.37,-22.63
2016,8,27,18,25,00,1015.18,23.80,73.80,1.20,112.00,89.37,-22.63
2016,8,27,19,25,00,1015.11,23.40,78.00,2.50,174.00,151.37,-22.63
2016,8,27,19,55,00,1015.25,23.40,75.90,4.20,143.00,120.37,-22.63
2016,8,27,20,25,00,1015.46,23.30,77.00,2.10,110.00,87.37,-22.63
2016,8,27,20,55,00,1015.74,23.00,77.30,1.30,258.00,235.37,-22.63
2016,8,27,21,25,00,1016.03,22.90,76.80,1.30,250.00,227.37,-22.63
2016,8,27,21,55,00,1016.27,23.00,76.40,2.10,175.00,152.37,-22.63
2016,8,27,22,25,00,1016.32,22.80,79.90,1.20,150.00,127.37,-22.63
2016,8,27,22,55,00,1016.38,22.60,84.30,1.50,226.00,203.37,-22.63
2016,8,27,23,25,00,1016.59,22.30,82.20,1.80,283.00,260.37,-22.63
2016,8,27,23,55,00,1016.80,22.50,76.40,0.90,193.00,170.37,-22.63
2016,8,28,0,25,00,1016.87,23.40,67.00,4.00,67.00,44.37,-22.63
2016,8,28,0,55,00,1016.90,23.20,70.90,3.70,80.00,57.37,-22.63
2016,8,28,1,25,00,1016.83,23.40,65.80,3.80,65.00,42.37,-22.63
2016,8,28,1,55,00,1016.83,23.00,70.20,2.80,95.00,72.37,-22.63
2016,8,28,2,25,00,1016.72,22.80,69.90,3.20,73.00,50.37,-22.63
2016,8,28,3,25,00,1016.48,22.70,67.40,3.80,68.00,45.37,-22.63
2016,8,28,3,55,00,1016.22,22.60,69.80,2.60,56.00,33.37,-22.63
2016,8,28,4,25,00,1015.91,22.30,71.50,4.30,59.00,36.37,-22.63
2016,8,28,5,25,00,1015.64,22.00,72.60,2.90,58.00,35.37,-22.63
2016,8,28,5,55,00,1015.47,22.10,67.40,2.90,33.00,10.37,-22.63
2016,8,28,6,25,00,1015.39,21.80,71.70,3.90,60.00,37.37,-22.63
2016,8,28,6,55,00,1015.50,21.80,69.20,3.60,48.00,25.37,-22.63
2016,8,28,7,25,00,1015.55,21.70,70.90,3.10,64.00,41.37,-22.63
2016,8,28,7,55,00,1015.61,21.40,74.10,3.30,80.00,57.37,-22.63
2016,8,28,8,25,00,1015.58,21.80,71.80,4.80,69.00,46.37,-22.63
2016,8,28,8,55,00,1015.76,22.20,64.00,3.00,49.00,26.37,-22.63
2016,8,28,9,25,00,1016.00,22.40,65.00,4.10,71.00,48.37,-22.63
2016,8,28,9,55,00,1016.33,21.80,71.10,5.30,80.00,57.37,-22.63
2016,8,28,10,25,00,1016.55,22.10,65.50,5.10,78.00,55.37,-22.63
2016,8,28,10,55,00,1016.74,22.30,66.70,4.60,61.00,38.37,-22.63
2016,8,28,11,25,00,1016.87,22.60,63.80,5.30,57.00,34.37,-22.63
2016,8,28,11,55,00,1017.32,22.90,63.00,4.60,76.00,53.37,-22.63
2016,8,28,12,25,00,1017.37,22.80,67.00,3.80,90.00,67.37,-22.63
2016,8,28,12,55,00,1017.37,23.50,62.90,4.30,82.00,59.37,-22.63
2016,8,28,13,25,00,1017.17,25.00,52.20,4.30,68.00,45.37,-22.63
2016,8,28,13,55,00,1016.85,26.00,49.80,2.90,36.00,13.37,-22.63
2016,8,28,14,25,00,1016.38,24.50,73.00,3.50,132.00,109.37,-22.63
2016,8,28,14,55,00,1016.13,22.40,79.60,4.10,139.00,116.37,-22.63
2016,8,28,15,25,00,1015.64,22.40,84.10,3.50,135.00,112.37,-22.63
2016,8,28,15,55,00,1015.14,22.50,84.10,3.40,135.00,112.37,-22.63
2016,8,28,16,25,00,1014.69,22.80,81.40,3.00,140.00,117.37,-22.63
2016,8,28,16,55,00,1014.23,23.50,75.70,1.50,101.00,78.37,-22.63
2016,8,28,17,25,00,1013.74,23.50,78.60,1.50,95.00,72.37,-22.63
2016,8,28,17,55,00,1013.57,24.10,74.00,1.50,94.00,71.37,-22.63
2016,8,28,18,25,00,1013.35,24.30,74.00,1.70,89.00,66.37,-22.63
2016,8,28,18,55,00,1013.28,24.30,72.90,2.80,107.00,84.37,-22.63
2016,8,28,19,25,00,1013.34,24.40,72.60,2.20,93.00,70.37,-22.63
2016,8,28,19,55,00,1013.35,24.70,70.50,2.20,87.00,64.37,-22.63
2016,8,28,20,25,00,1013.35,24.50,71.80,2.80,84.00,61.37,-22.63
2016,8,28,20,55,00,1013.43,24.20,71.40,1.70,55.00,32.37,-22.63
2016,8,28,21,25,00,1013.36,24.10,71.60,1.30,121.00,98.37,-22.63
2016,8,28,21,55,00,1013.49,23.90,74.60,2.00,213.00,190.37,-22.63
2016,8,28,22,25,00,1013.74,23.10,83.50,1.30,162.00,139.37,-22.63
2016,8,28,22,55,00,1014.15,22.70,86.40,1.30,294.00,271.37,-22.63
2016,8,28,23,25,00,1014.38,22.60,87.40,1.30,244.00,221.37,-22.63
2016,8,28,23,55,00,1014.45,25.30,57.90,1.10,54.00,31.37,-22.63
2016,8,29,0,25,00,1014.74,26.90,49.30,2.10,60.00,37.37,-22.63
2016,8,29,0,55,00,1015.12,26.60,52.30,2.30,57.00,34.37,-22.63
2016,8,29,1,25,00,1015.33,26.80,48.90,2.70,24.00,1.37,-22.63
2016,8,29,2,25,00,1015.26,25.80,54.00,3.40,41.00,18.37,-22.63
2016,8,29,3,55,00,1014.91,25.80,47.30,2.70,16.00,353.37,-22.63
2016,8,29,4,25,00,1014.63,26.10,48.20,3.20,61.00,38.37,-22.63
2016,8,29,4,55,00,1014.43,25.30,50.90,1.40,77.00,54.37,-22.63
2016,8,29,5,25,00,1014.23,24.90,55.10,3.60,60.00,37.37,-22.63
2016,8,29,5,55,00,1014.12,25.20,52.30,4.00,59.00,36.37,-22.63
2016,8,29,6,25,00,1014.03,24.50,59.10,2.90,45.00,22.37,-22.63
2016,8,29,6,55,00,1014.08,24.40,57.60,2.60,59.00,36.37,-22.63
2016,8,29,7,25,00,1013.91,24.30,58.40,2.90,60.00,37.37,-22.63
2016,8,29,7,55,00,1013.98,24.60,54.20,3.50,87.00,64.37,-22.63
2016,8,29,8,25,00,1014.16,24.60,53.50,1.60,195.00,172.37,-22.63
2016,8,29,8,55,00,1014.49,24.50,53.20,1.80,190.00,167.37,-22.63
2016,8,29,9,55,00,1015.58,23.40,74.10,3.10,253.00,230.37,-22.63
2016,8,29,10,25,00,1015.93,24.70,51.20,2.10,41.00,18.37,-22.63
2016,8,29,10,55,00,1016.09,24.60,58.60,4.80,87.00,64.37,-22.63
2016,8,29,11,25,00,1016.24,25.30,51.60,4.20,102.00,79.37,-22.63
2016,8,29,11,55,00,1016.29,25.10,55.20,5.00,101.00,78.37,-22.63
2016,8,29,12,25,00,1016.51,25.20,54.90,5.30,95.00,72.37,-22.63
2016,8,29,12,55,00,1016.29,25.80,47.80,6.40,89.00,66.37,-22.63
2016,8,29,13,25,00,1016.03,27.30,43.10,4.20,42.00,19.37,-22.63
2016,8,29,13,55,00,1015.72,28.40,38.10,2.30,59.00,36.37,-22.63
2016,8,29,14,25,00,1015.46,28.00,44.40,2.20,70.00,47.37,-22.63
2016,8,29,14,55,00,1015.26,23.60,75.80,3.90,136.00,113.37,-22.63
2016,8,29,15,25,00,1015.01,23.10,80.30,4.00,149.00,126.37,-22.63
2016,8,29,15,55,00,1014.99,23.10,83.90,2.90,149.00,126.37,-22.63
2016,8,29,16,25,00,1014.59,23.40,79.40,1.40,97.00,74.37,-22.63
2016,8,29,16,55,00,1014.32,24.30,72.90,1.10,275.00,252.37,-22.63
2016,8,29,17,25,00,1013.98,25.20,70.50,0.50,41.00,18.37,-22.63
2016,8,29,17,55,00,1013.80,25.60,71.30,0.70,100.00,77.37,-22.63
2016,8,29,18,25,00,1013.62,25.50,69.90,0.70,220.00,197.37,-22.63
2016,8,29,19,25,00,1013.48,25.80,66.80,1.00,244.00,221.37,-22.63
2016,8,29,19,55,00,1013.46,25.50,70.10,1.80,248.00,225.37,-22.63
2016,8,29,20,25,00,1013.54,24.60,73.70,2.60,276.00,253.37,-22.63
2016,8,29,20,55,00,1013.63,24.70,72.20,0.90,275.00,252.37,-22.63
2016,8,29,21,25,00,1013.75,24.80,71.10,0.60,255.00,232.37,-22.63
2016,8,29,21,55,00,1013.87,24.70,73.50,1.00,119.00,96.37,-22.63
2016,8,29,22,25,00,1013.84,24.00,78.30,1.80,205.00,182.37,-22.63
2016,8,29,22,55,00,1014.12,23.20,84.80,1.70,204.00,181.37,-22.63
2016,8,29,23,25,00,1014.38,22.90,85.80,1.10,170.00,147.37,-22.63
2016,8,29,23,55,00,1014.60,22.90,84.40,0.70,280.00,257.37,-22.63
